x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,etiqueta
0.0,0.0,0.0,-0.13837186,-0.110574506,0.13158481,-0.21434876,-0.26053953,0.165206,-0.28097457,-0.3459753,0.15694183,-0.32471144,-0.42531565,0.14369759,-0.09432847,-0.53274876,0.18459192,-0.12730701,-0.7476695,0.18202114,-0.14627716,-0.8828457,0.16176027,-0.15600583,-1.0,0.14431886,-0.075204656,-0.52823836,0.08554663,-0.22166674,-0.68445784,0.05670042,-0.2968216,-0.57708263,0.03974459,-0.3242228,-0.48366028,0.040130418,-0.07194654,-0.4992397,-0.013257897,-0.20187412,-0.66918355,-0.037287068,-0.27628097,-0.5761247,-0.026970947,-0.30016983,-0.47541338,-0.013095055,-0.09258731,-0.4468056,-0.10833465,-0.1944033,-0.60261476,-0.1185661,-0.26153404,-0.55643207,-0.10475076,-0.29114679,-0.48413667,-0.09357803,D
0.0,0.0,0.0,-0.13896188,-0.11166635,0.13211672,-0.21268535,-0.26153615,0.16535644,-0.27614334,-0.34682336,0.15683663,-0.3207093,-0.42451468,0.1431254,-0.09144025,-0.53716606,0.18178116,-0.12363068,-0.7497616,0.17818633,-0.14387126,-0.88436675,0.15686521,-0.15461388,-1.0,0.13874571,-0.07344658,-0.531804,0.08270286,-0.21951874,-0.69116694,0.05241442,-0.2972417,-0.58130455,0.034740902,-0.32485962,-0.48498917,0.03469299,-0.071542576,-0.5018197,-0.015646618,-0.20238191,-0.6721396,-0.04109258,-0.27760774,-0.57475346,-0.030619966,-0.3000603,-0.47176212,-0.016476894,-0.09354835,-0.44727892,-0.11000202,-0.19627506,-0.6067839,-0.12145067,-0.2627254,-0.5584746,-0.10739031,-0.29026157,-0.48298183,-0.0959093,D
0.0,0.0,0.0,-0.136533,-0.11345515,0.12939134,-0.21038851,-0.2633333,0.16056278,-0.27503845,-0.34794506,0.15041974,-0.32001963,-0.42649728,0.13512556,-0.090511866,-0.5345755,0.17623705,-0.12282227,-0.7501809,0.17135948,-0.14307854,-0.8845995,0.14962652,-0.15394221,-1.0,0.1313149,-0.07250399,-0.52950823,0.07809209,-0.21820296,-0.68575346,0.047317713,-0.29566985,-0.5763127,0.029746259,-0.3238021,-0.4811341,0.029503591,-0.070306696,-0.49970886,-0.019326465,-0.20097306,-0.6675588,-0.044613145,-0.27631056,-0.5730274,-0.034229815,-0.2992994,-0.4718548,-0.020531261,-0.091201626,-0.44581193,-0.11300653,-0.1938775,-0.60264635,-0.123895444,-0.2597894,-0.5553156,-0.10974759,-0.2871556,-0.4802564,-0.09846552,D
0.0,0.0,0.0,-0.13793005,-0.114453815,0.13004023,-0.21076366,-0.26483935,0.16179125,-0.27440235,-0.35040522,0.15189771,-0.31928304,-0.43024552,0.13679758,-0.091193706,-0.5374993,0.17894267,-0.1233703,-0.75161177,0.17438725,-0.14360578,-0.8851471,0.1523288,-0.15454827,-1.0,0.13368541,-0.07288563,-0.532314,0.08021122,-0.2186091,-0.6882021,0.04946902,-0.2967213,-0.58006305,0.030731335,-0.32564223,-0.48524585,0.02958106,-0.070347644,-0.50200576,-0.017907355,-0.2013971,-0.6691847,-0.043822475,-0.27758726,-0.5750494,-0.034852594,-0.30134866,-0.47298905,-0.022041854,-0.09098262,-0.44752085,-0.112195425,-0.19332546,-0.60456294,-0.124021575,-0.25997126,-0.5589256,-0.11089885,-0.2883374,-0.48436192,-0.100304425,D
0.0,0.0,0.0,-0.13660774,-0.11426863,0.12514919,-0.20959905,-0.26388955,0.15354742,-0.2731821,-0.3489511,0.14127462,-0.31708467,-0.42660886,0.123609915,-0.09213312,-0.5312144,0.16769575,-0.12402993,-0.7478789,0.16034284,-0.14394774,-0.88330626,0.13707717,-0.15481235,-1.0,0.11767775,-0.07315722,-0.525137,0.070594184,-0.21664418,-0.68051815,0.036770504,-0.2943081,-0.57465625,0.017339831,-0.32315594,-0.48045325,0.015783371,-0.069490045,-0.4938027,-0.025678474,-0.19823486,-0.66253775,-0.054507308,-0.27391437,-0.5703756,-0.046712376,-0.29765657,-0.4690132,-0.03444078,-0.08818809,-0.4387554,-0.11834511,-0.18935536,-0.5958999,-0.13215962,-0.25501436,-0.55096024,-0.119970225,-0.28270742,-0.4763291,-0.10995588,D
0.0,0.0,0.0,-0.14028797,-0.11419999,0.12271811,-0.2147006,-0.26611325,0.15041207,-0.27967635,-0.35262415,0.13768907,-0.3214679,-0.42723808,0.119894944,-0.09335491,-0.5320859,0.16747887,-0.12721147,-0.75101084,0.16062449,-0.14808586,-0.88580227,0.13910693,-0.16037355,-1.0,0.120922916,-0.07428417,-0.52541745,0.070631966,-0.22104795,-0.6831215,0.0366969,-0.29775763,-0.5763383,0.019047305,-0.32505146,-0.48280162,0.019378066,-0.07103573,-0.4932061,-0.025955947,-0.20104145,-0.6678157,-0.055488303,-0.2755987,-0.5736314,-0.046771552,-0.29834986,-0.47226447,-0.033197094,-0.0920897,-0.43746817,-0.11922777,-0.19408643,-0.5967168,-0.13308007,-0.25916246,-0.548562,-0.12045515,-0.28563625,-0.47419283,-0.10987792,D
0.0,0.0,0.0,-0.13750567,-0.113300316,0.1259213,-0.21204089,-0.2645898,0.15534054,-0.27705798,-0.3498829,0.14438127,-0.3217519,-0.42518696,0.12833774,-0.09197403,-0.53483355,0.16900101,-0.12500502,-0.74979794,0.16268218,-0.14561503,-0.8844626,0.1405189,-0.1565853,-1.0,0.121998906,-0.0730436,-0.5288255,0.072415896,-0.2188872,-0.68709874,0.040205337,-0.2962456,-0.5786334,0.022521991,-0.32367864,-0.4818091,0.02217747,-0.070063144,-0.49699703,-0.023374902,-0.2002486,-0.66643745,-0.049944285,-0.2744889,-0.57210755,-0.040140506,-0.29689544,-0.47111458,-0.026659846,-0.089972116,-0.4412204,-0.11560111,-0.19214872,-0.59812164,-0.12737492,-0.25719807,-0.5519483,-0.11399217,-0.28385758,-0.47874156,-0.10324954,D
0.0,0.0,0.0,-0.14168677,-0.11335339,0.12891255,-0.21612486,-0.26251522,0.160382,-0.28072068,-0.3482526,0.1501961,-0.32277238,-0.42493445,0.13485673,-0.09695453,-0.53347135,0.17885055,-0.12859327,-0.7494513,0.17607965,-0.14756238,-0.8844222,0.15582152,-0.15847868,-1.0,0.13797024,-0.0773713,-0.53010434,0.07991809,-0.22051954,-0.67899776,0.051726554,-0.2962495,-0.57499045,0.034949344,-0.32454744,-0.4836059,0.034600407,-0.07299866,-0.4995942,-0.018577276,-0.2022292,-0.66438097,-0.044134643,-0.27745816,-0.5728902,-0.035170857,-0.3018668,-0.47219577,-0.022499625,-0.092822395,-0.4442423,-0.113345414,-0.19480187,-0.59734654,-0.12546122,-0.26092207,-0.54919,-0.11220969,-0.28903088,-0.47279635,-0.10151887,D
0.0,0.0,0.0,-0.14176075,-0.112348914,0.1276617,-0.21674569,-0.26381817,0.15880357,-0.28142056,-0.35064718,0.14819518,-0.32407263,-0.4290211,0.13233404,-0.09699592,-0.5342193,0.1802315,-0.12807426,-0.7481106,0.17679456,-0.14715613,-0.88370526,0.15506057,-0.15786198,-1.0,0.13609776,-0.07749017,-0.52976483,0.08142001,-0.2203424,-0.680144,0.051833477,-0.29652143,-0.5748885,0.032446757,-0.32508054,-0.48123467,0.030386869,-0.07301543,-0.49924663,-0.017144399,-0.2012034,-0.66416377,-0.043441255,-0.27637306,-0.57086843,-0.036528975,-0.30108586,-0.4679991,-0.025306022,-0.09240083,-0.44523284,-0.11218288,-0.19440235,-0.59842587,-0.12491984,-0.2611592,-0.55126137,-0.11318263,-0.29069078,-0.47580072,-0.1037514,D
0.0,0.0,0.0,-0.14122517,-0.112343505,0.1275967,-0.21651015,-0.26523882,0.15897511,-0.28182438,-0.35292438,0.14876951,-0.32451066,-0.43085328,0.1336169,-0.09477826,-0.5362496,0.18093872,-0.12745734,-0.75015354,0.17802748,-0.14760378,-0.8847527,0.15718013,-0.15913096,-1.0,0.1388985,-0.07484289,-0.5316783,0.08245836,-0.21772231,-0.68485856,0.0535107,-0.29430458,-0.5784897,0.035387233,-0.3232031,-0.48467106,0.03442077,-0.07082777,-0.50105697,-0.01589295,-0.1988931,-0.66801924,-0.041138552,-0.27376217,-0.5741324,-0.032779187,-0.2983953,-0.4726324,-0.020482684,-0.09103474,-0.44629115,-0.11080271,-0.19339783,-0.59991395,-0.12238459,-0.2597009,-0.55173594,-0.10964444,-0.2884505,-0.4771881,-0.099415235,D
0.0,0.0,0.0,-0.13801165,-0.10556571,0.1313569,-0.21245477,-0.26043478,0.16612493,-0.27759635,-0.3482026,0.1587159,-0.32238322,-0.4257883,0.14620167,-0.09770453,-0.533321,0.18697783,-0.13032213,-0.74834746,0.18541473,-0.15047106,-0.88380283,0.16538663,-0.16077141,-1.0,0.14795987,-0.076688364,-0.5303096,0.08786575,-0.2195222,-0.6834805,0.060150277,-0.29565707,-0.5752547,0.042221315,-0.32475957,-0.48022103,0.041671805,-0.07152499,-0.50310117,-0.010988202,-0.20192373,-0.6683036,-0.035276253,-0.27744588,-0.5707024,-0.02682019,-0.30188015,-0.4665134,-0.0142246,-0.08920713,-0.45268905,-0.10618458,-0.19151592,-0.6100853,-0.11731467,-0.25950405,-0.56602436,-0.10487492,-0.29066715,-0.49430892,-0.09465757,D
0.0,0.0,0.0,-0.1414563,-0.11095149,0.13051036,-0.21599959,-0.2601846,0.16312051,-0.2811411,-0.3463537,0.15289575,-0.323833,-0.42512375,0.13736235,-0.100056745,-0.5349538,0.18849729,-0.13051106,-0.74885076,0.18745522,-0.1493049,-0.8845398,0.16722737,-0.16002057,-1.0,0.1491525,-0.08069984,-0.5317301,0.0878404,-0.22226277,-0.67658764,0.061187338,-0.29656285,-0.57199574,0.043279793,-0.32399902,-0.48203072,0.042202044,-0.075577855,-0.5036253,-0.01278548,-0.20284101,-0.6683193,-0.037659526,-0.2773449,-0.5732996,-0.029223593,-0.30053562,-0.46991697,-0.017065467,-0.09431131,-0.45137852,-0.109893136,-0.19750817,-0.60708994,-0.12169685,-0.264919,-0.55664146,-0.1081649,-0.29384914,-0.47776008,-0.097376764,D
0.0,0.0,0.0,-0.14036481,-0.11044673,0.1359943,-0.2136946,-0.2635862,0.17252205,-0.27868676,-0.35111377,0.16538486,-0.32532707,-0.43203393,0.15304595,-0.103423454,-0.5365232,0.19434266,-0.13447748,-0.7508925,0.19447489,-0.1541912,-0.88421994,0.17556807,-0.16531633,-1.0,0.15855958,-0.08146083,-0.53700435,0.09195778,-0.21747023,-0.6861217,0.06626503,-0.29498962,-0.5817714,0.049338114,-0.32737514,-0.49022844,0.048990306,-0.07528179,-0.511303,-0.010188923,-0.20159528,-0.67183936,-0.03466652,-0.2791213,-0.575904,-0.025841648,-0.30524525,-0.4728472,-0.013096868,-0.09076567,-0.4602527,-0.108325556,-0.19277176,-0.61024946,-0.11969842,-0.2609733,-0.560537,-0.10605687,-0.29050612,-0.4830137,-0.09489907,D
0.0,0.0,0.0,-0.13847184,-0.10713347,0.13601847,-0.21191937,-0.26188952,0.17272453,-0.27685425,-0.35138702,0.16595478,-0.3230548,-0.43036053,0.15414321,-0.10003891,-0.53093743,0.19455045,-0.13168168,-0.7473192,0.19459762,-0.15139638,-0.8831374,0.17638308,-0.16165867,-1.0,0.16019508,-0.077733174,-0.52970344,0.09251772,-0.21445961,-0.6845976,0.06629192,-0.2909964,-0.578284,0.050485708,-0.3217501,-0.48752835,0.05176883,-0.071925685,-0.5054354,-0.009276181,-0.1984879,-0.67430097,-0.03351554,-0.27542764,-0.5762108,-0.022416709,-0.29939732,-0.47321263,-0.007586037,-0.088285565,-0.45705703,-0.10716053,-0.19163461,-0.61886793,-0.117768586,-0.26017523,-0.5696279,-0.10237681,-0.28897613,-0.49254292,-0.08967888,D
0.0,0.0,0.0,-0.14151512,-0.110719495,0.1329808,-0.21616513,-0.2655359,0.16909464,-0.28268844,-0.3541731,0.16209054,-0.32796788,-0.43363076,0.15016088,-0.103568904,-0.53600484,0.19542247,-0.13464825,-0.7506288,0.19621867,-0.1542323,-0.8849347,0.1778451,-0.16502641,-1.0,0.1613017,-0.08241657,-0.5347401,0.09472906,-0.21938093,-0.6873513,0.069304936,-0.29593167,-0.58213055,0.052542645,-0.32670525,-0.4900823,0.052820895,-0.07638945,-0.5095213,-0.006209328,-0.20128298,-0.67701054,-0.030163653,-0.27744582,-0.58212084,-0.021429177,-0.3026993,-0.47966623,-0.008408601,-0.092833795,-0.4602697,-0.1035051,-0.19375476,-0.6161151,-0.11429909,-0.26228803,-0.56866515,-0.100976035,-0.29248267,-0.49337447,-0.08998323,D
0.0,0.0,0.0,-0.13955703,-0.11085965,0.12770824,-0.21482547,-0.26335233,0.16010757,-0.28053004,-0.3524669,0.14978643,-0.3258123,-0.43809542,0.13460724,-0.109377526,-0.530016,0.18801777,-0.13577923,-0.7493719,0.18451959,-0.15471382,-0.88352275,0.16312535,-0.16534363,-1.0,0.14468604,-0.08677709,-0.52957505,0.08836805,-0.21549393,-0.6912122,0.057138193,-0.29092473,-0.58927894,0.03634724,-0.32224295,-0.49744663,0.03457613,-0.07706199,-0.5058912,-0.011703885,-0.19642967,-0.67648983,-0.04048138,-0.27294195,-0.584453,-0.035004325,-0.29902175,-0.48252428,-0.023388585,-0.08657687,-0.45781705,-0.10849199,-0.18553801,-0.6142669,-0.123261444,-0.25610042,-0.5708046,-0.11269055,-0.28812003,-0.49745327,-0.10309917,D
0.0,0.0,0.0,-0.13194314,-0.09887166,0.11748207,-0.21079008,-0.2527354,0.14558175,-0.27756256,-0.34244573,0.13309243,-0.32254598,-0.42569652,0.11568982,-0.10331474,-0.52782,0.17362179,-0.13029025,-0.7459515,0.16508971,-0.15195554,-0.8826095,0.13943216,-0.16325003,-1.0,0.11855249,-0.08071749,-0.526485,0.07923016,-0.21779679,-0.6903415,0.042137444,-0.29190215,-0.5810454,0.01664533,-0.31810164,-0.47968957,0.012182585,-0.06999856,-0.5022686,-0.015810294,-0.19564982,-0.66734713,-0.047760237,-0.26940516,-0.5687493,-0.046115868,-0.29140425,-0.46289703,-0.03672154,-0.07649154,-0.45533156,-0.1083282,-0.17925575,-0.608345,-0.12533611,-0.24851136,-0.5674281,-0.1182564,-0.2797194,-0.4986649,-0.11107277,D
0.0,0.0,0.0,-0.13386841,-0.09984865,0.1170242,-0.21240278,-0.25409508,0.14420621,-0.27903733,-0.34551188,0.13082369,-0.32248074,-0.42908418,0.11241672,-0.102262154,-0.5303567,0.17071708,-0.13156895,-0.74775285,0.16083394,-0.15454307,-0.8835373,0.13454147,-0.16662674,-1.0,0.113330886,-0.079180785,-0.5279289,0.07582229,-0.2168487,-0.69351345,0.03695816,-0.29227018,-0.5813058,0.011393393,-0.3185348,-0.47805542,0.0071671093,-0.069524735,-0.5020836,-0.019736497,-0.19524956,-0.6719854,-0.05351759,-0.26996744,-0.5726751,-0.051636305,-0.29187194,-0.46599868,-0.041806042,-0.07832185,-0.45285273,-0.11275442,-0.18068767,-0.6112003,-0.13145185,-0.24988627,-0.5693882,-0.12444728,-0.2806287,-0.49900877,-0.11712326,D
0.0,0.0,0.0,-0.13377242,-0.09924943,0.11717562,-0.21207969,-0.25116718,0.14391984,-0.2784785,-0.34276497,0.12993746,-0.3202214,-0.42659253,0.111084096,-0.10231396,-0.529032,0.171332,-0.12936415,-0.74769354,0.1614922,-0.15132672,-0.88346064,0.13625544,-0.16231167,-1.0,0.11604002,-0.07898121,-0.52592856,0.07599067,-0.21588215,-0.6940397,0.036308892,-0.28871998,-0.5775621,0.012589339,-0.31181082,-0.4725354,0.010658666,-0.068861164,-0.4998746,-0.02012687,-0.19484659,-0.67409354,-0.054862276,-0.26783887,-0.5698304,-0.050456263,-0.28703764,-0.4617137,-0.03802363,-0.07751444,-0.45051748,-0.11372472,-0.17984782,-0.61548424,-0.13280563,-0.24829373,-0.57228446,-0.12411675,-0.27744526,-0.5019171,-0.11498339,D
0.0,0.0,0.0,-0.13392153,-0.09782674,0.116107665,-0.21167018,-0.24905948,0.1427828,-0.27795368,-0.34138104,0.12908894,-0.3190134,-0.424941,0.11051828,-0.102727614,-0.52647686,0.16955616,-0.12927951,-0.7471273,0.15982543,-0.15058526,-0.88307756,0.13494581,-0.16107593,-1.0,0.11509963,-0.07984149,-0.5244457,0.07514377,-0.21636492,-0.6903824,0.03605079,-0.28886256,-0.57500756,0.012865675,-0.31196496,-0.47197133,0.011244027,-0.06972914,-0.49963772,-0.01998833,-0.19600141,-0.6718073,-0.054506265,-0.26924494,-0.5688797,-0.050033975,-0.28836113,-0.46184114,-0.037555847,-0.07822179,-0.451375,-0.11265288,-0.17962714,-0.61681604,-0.1317558,-0.24875833,-0.57498723,-0.1231367,-0.27875912,-0.5049734,-0.11399641,D
0.0,0.0,0.0,-0.1327742,-0.0959566,0.12016467,-0.20960853,-0.24763693,0.15019453,-0.27314237,-0.3386635,0.13872862,-0.31670436,-0.42503673,0.12251669,-0.10554039,-0.5289968,0.18039507,-0.12997761,-0.7468555,0.17301969,-0.15123047,-0.88233656,0.14766268,-0.16242631,-1.0,0.1270164,-0.08112216,-0.5301667,0.08452222,-0.20966342,-0.6933417,0.047641553,-0.28516164,-0.58575654,0.021627972,-0.31468293,-0.48419848,0.01721965,-0.069294594,-0.5090947,-0.012120126,-0.19177617,-0.67287403,-0.045505248,-0.26879814,-0.57292974,-0.04481857,-0.2935217,-0.4654278,-0.035384204,-0.074171126,-0.46464065,-0.10599562,-0.17567444,-0.6200393,-0.12497923,-0.24736714,-0.57982653,-0.118623726,-0.28124484,-0.509669,-0.11135583,D
0.0,0.0,0.0,-0.13240854,-0.0956122,0.11868144,-0.20968387,-0.24728835,0.14819941,-0.27396408,-0.33874202,0.13667364,-0.3150187,-0.42449912,0.12040786,-0.10579587,-0.52647454,0.17689438,-0.13095275,-0.74519765,0.1690024,-0.15219992,-0.88140553,0.14454764,-0.16318168,-1.0,0.1247562,-0.08169597,-0.52647495,0.081680715,-0.21269383,-0.6928289,0.044187404,-0.2861685,-0.584244,0.019731544,-0.31250104,-0.48287827,0.01681519,-0.07052117,-0.5038264,-0.014405441,-0.19372071,-0.6727853,-0.048726875,-0.26924872,-0.57180756,-0.04670329,-0.2917913,-0.46439484,-0.035816014,-0.076685056,-0.458158,-0.10778849,-0.17785418,-0.61755663,-0.1273112,-0.2488938,-0.57782894,-0.12034995,-0.28164908,-0.5089886,-0.112363495,D
0.0,0.0,0.0,-0.13240856,-0.10125408,0.12000659,-0.20941277,-0.25741476,0.14957662,-0.2745198,-0.3499131,0.13788019,-0.31960937,-0.43467867,0.12149348,-0.1043988,-0.53068227,0.17763986,-0.13024144,-0.749381,0.16961062,-0.15095961,-0.8836085,0.14512825,-0.16133226,-1.0,0.12531736,-0.08049116,-0.52963084,0.081752434,-0.21169087,-0.69644123,0.04474319,-0.28571644,-0.58730376,0.020553902,-0.31284422,-0.48720953,0.017574275,-0.069430925,-0.5060127,-0.01488386,-0.19213925,-0.6758177,-0.04768584,-0.2668834,-0.57631564,-0.044629306,-0.28962725,-0.4708905,-0.033603434,-0.07575144,-0.45943582,-0.10883902,-0.17783059,-0.617847,-0.12676243,-0.2480242,-0.57766855,-0.1189568,-0.279886,-0.50950915,-0.1107065,D
0.0,0.0,0.0,-0.13339972,-0.09345511,0.121577024,-0.21317145,-0.24468857,0.15159102,-0.28022575,-0.33377615,0.13969885,-0.32580099,-0.41840664,0.12331253,-0.104225636,-0.531028,0.1853907,-0.12923123,-0.7466033,0.17966089,-0.15114994,-0.8831493,0.15650007,-0.16204782,-1.0,0.13748844,-0.08113371,-0.5296902,0.08875343,-0.21070905,-0.7018728,0.052973248,-0.2839968,-0.5855661,0.030273424,-0.30921555,-0.48080057,0.029438596,-0.07083365,-0.5087888,-0.008986618,-0.19338875,-0.68121696,-0.040045053,-0.26676086,-0.57164174,-0.034612272,-0.2867046,-0.46185395,-0.021306477,-0.07866935,-0.46391553,-0.10415488,-0.18288395,-0.6237927,-0.119576246,-0.2515992,-0.57217234,-0.10921212,-0.27974084,-0.4965565,-0.0987808,D
0.0,0.0,0.0,-0.13605428,-0.096627794,0.11876943,-0.21679072,-0.24803533,0.14920445,-0.28619808,-0.3408902,0.13897207,-0.33030596,-0.4293288,0.12473019,-0.10523788,-0.53161263,0.1845422,-0.13176923,-0.74896157,0.18226868,-0.15366013,-0.884218,0.16195285,-0.164717,-1.0,0.1446395,-0.08250299,-0.533716,0.09104837,-0.21658921,-0.70402783,0.06106613,-0.2882919,-0.59137845,0.04160187,-0.31144223,-0.4898123,0.04165559,-0.07326764,-0.5139336,-0.003637136,-0.19861677,-0.68576056,-0.030209044,-0.2707116,-0.58148026,-0.023433441,-0.289824,-0.47454417,-0.010282303,-0.08342147,-0.46870476,-0.095983796,-0.18877791,-0.6263472,-0.10926793,-0.25703976,-0.5789191,-0.09857763,-0.28496462,-0.5066188,-0.08831328,D
0.0,0.0,0.0,-0.13723682,-0.09495526,0.11835953,-0.21683992,-0.24824159,0.14924416,-0.2850491,-0.34201014,0.13929234,-0.33111373,-0.42676494,0.12520383,-0.10803808,-0.5287626,0.18435046,-0.13121885,-0.74686044,0.18229935,-0.15180433,-0.8832984,0.16199304,-0.16223852,-1.0,0.14457238,-0.08402627,-0.532056,0.09067997,-0.2116018,-0.70040554,0.06153158,-0.2814729,-0.59478366,0.04164991,-0.30457118,-0.4974496,0.040934026,-0.072704695,-0.5146439,-0.004137819,-0.19409794,-0.68664867,-0.03154301,-0.26675656,-0.58358264,-0.026008302,-0.2868698,-0.47626632,-0.013761157,-0.0806334,-0.47222793,-0.09667626,-0.18494147,-0.63112766,-0.110943526,-0.25415224,-0.58239025,-0.100725405,-0.28336635,-0.5073061,-0.090801276,D
0.0,0.0,0.0,-0.13814424,-0.09488921,0.12220572,-0.21885972,-0.24992792,0.15403882,-0.2876778,-0.3405049,0.14405537,-0.33736074,-0.423372,0.12998492,-0.10248183,-0.5294361,0.19050075,-0.1309121,-0.7434378,0.18760051,-0.15306579,-0.88160217,0.1658623,-0.1643592,-1.0,0.14745037,-0.07908503,-0.5284761,0.09457339,-0.21344735,-0.69821805,0.06351905,-0.2847118,-0.58741444,0.041984793,-0.30853754,-0.48961392,0.04078893,-0.0698491,-0.50884646,-0.0026593271,-0.19682579,-0.6801484,-0.030261569,-0.26916644,-0.57113063,-0.023667166,-0.28833959,-0.46212748,-0.010302571,-0.081402674,-0.4652368,-0.09738839,-0.18820237,-0.62878233,-0.110681094,-0.25621593,-0.57822025,-0.09922617,-0.284206,-0.5028197,-0.08840226,D
0.0,0.0,0.0,-0.13595603,-0.09530137,0.11851484,-0.21535943,-0.25188223,0.14791474,-0.28517285,-0.34245262,0.13632722,-0.3352387,-0.42438087,0.12055429,-0.10066852,-0.5285198,0.18226582,-0.12800267,-0.7437255,0.1767652,-0.1493739,-0.88156474,0.15326998,-0.15950614,-1.0,0.13378733,-0.07724547,-0.5273204,0.08797335,-0.21250182,-0.6978852,0.053861223,-0.28556085,-0.58510786,0.030858545,-0.31046638,-0.48396778,0.02873541,-0.06777014,-0.5063069,-0.007450632,-0.19558969,-0.6771059,-0.036886364,-0.26912197,-0.57042617,-0.03208594,-0.28983375,-0.46193194,-0.020053176,-0.078436986,-0.4614635,-0.10058256,-0.18504715,-0.6201792,-0.11477995,-0.2539006,-0.57277596,-0.10495543,-0.28386647,-0.50086,-0.095584005,D
0.0,0.0,0.0,-0.1371894,-0.094785854,0.1156972,-0.2174953,-0.25053757,0.14478756,-0.28748873,-0.3431136,0.13389526,-0.33590475,-0.42394602,0.11903343,-0.10377138,-0.5266576,0.17918105,-0.13043115,-0.7476664,0.17488666,-0.1510601,-0.8841974,0.15283869,-0.16105719,-1.0,0.13467176,-0.081102125,-0.5258975,0.08798885,-0.21643798,-0.6941884,0.056298234,-0.28707856,-0.5826854,0.035062816,-0.3095265,-0.48271617,0.034060244,-0.071800925,-0.5064383,-0.004191748,-0.19741431,-0.68133116,-0.031076506,-0.26881242,-0.57964265,-0.025228122,-0.28775054,-0.47238407,-0.012747757,-0.082710646,-0.46440533,-0.094313644,-0.18694115,-0.6264189,-0.10621415,-0.25465032,-0.5798089,-0.09534942,-0.2838547,-0.5056468,-0.08530141,D
0.0,0.0,0.0,-0.13624583,-0.09733837,0.11524109,-0.21463104,-0.25129235,0.14434142,-0.28304765,-0.34511334,0.13316725,-0.3274446,-0.42691916,0.118087895,-0.10079498,-0.5273832,0.18063587,-0.12475808,-0.7460787,0.17630473,-0.14462319,-0.8826689,0.1552604,-0.1543656,-1.0,0.1379603,-0.07779177,-0.5275179,0.08835961,-0.21197799,-0.6987197,0.05647395,-0.2810955,-0.5930984,0.03624852,-0.30261767,-0.49884066,0.036315136,-0.06775265,-0.5082055,-0.005405643,-0.19220842,-0.6857906,-0.033978924,-0.26422688,-0.58427906,-0.027756087,-0.28349257,-0.4780142,-0.014280931,-0.078633994,-0.46467847,-0.097187415,-0.18241832,-0.6312637,-0.111046456,-0.2519143,-0.58613974,-0.10028424,-0.28197265,-0.513094,-0.0897532,D
0.0,0.0,0.0,-0.1356973,-0.09563523,0.12302679,-0.21493213,-0.25059414,0.15418887,-0.2826665,-0.3395907,0.1437714,-0.32963464,-0.421917,0.12910713,-0.09706111,-0.5292397,0.1859949,-0.12412657,-0.7459534,0.18119173,-0.1456268,-0.88307303,0.15886721,-0.15604548,-1.0,0.14053938,-0.07506435,-0.5260671,0.09025035,-0.2141284,-0.70100594,0.055372756,-0.28537363,-0.58541214,0.033781424,-0.3066816,-0.4817002,0.033729147,-0.067112304,-0.5043021,-0.0062575084,-0.19783808,-0.6816361,-0.035613175,-0.27023184,-0.5732772,-0.028237456,-0.28856698,-0.4618844,-0.013712627,-0.07970245,-0.45988238,-0.10002238,-0.18585253,-0.62594724,-0.113473594,-0.25382403,-0.57896626,-0.10183587,-0.28247032,-0.50584614,-0.09069958,D
0.0,0.0,0.0,-0.13814548,-0.099929675,0.12991844,-0.21539299,-0.25279912,0.16479717,-0.28313434,-0.3423669,0.156414,-0.32962954,-0.4288403,0.14357688,-0.09875605,-0.53168553,0.19831635,-0.1268983,-0.74455446,0.19761854,-0.14789124,-0.8812474,0.17635721,-0.1582045,-1.0,0.15792345,-0.0763009,-0.5328154,0.09908932,-0.21447666,-0.7014989,0.069569275,-0.28701723,-0.5943195,0.04785964,-0.3113765,-0.4973257,0.04606746,-0.06842675,-0.51407176,-0.0006884637,-0.19673762,-0.68422073,-0.026364328,-0.27165964,-0.5815683,-0.019630825,-0.29348445,-0.47262937,-0.006997395,-0.08217182,-0.4713055,-0.097349845,-0.18863334,-0.63001823,-0.10907722,-0.25839743,-0.58254796,-0.09723224,-0.2887175,-0.5072366,-0.086700484,D
